,adjective_count,adverb_count,average_word_length,long_word_count,noun_count,sentences_count,spelling_error_count,verb_count,vocab_count,word_count,word_to_sentence_ratio
409,35,19,5.65,59,102,33,23,58,17.199233716475096,257,7.52
410,34,9,5.74,54,97,24,15,33,26.419213973799128,205,7.75
411,28,16,5.4,40,72,23,14,39,11.643564356435643,171,7.22
412,19,13,5.68,36,62,25,13,39,20.76923076923077,152,5.92
413,18,5,5.36,22,33,14,4,17,23.310344827586206,78,5.57
414,14,11,5.2,23,61,10,16,29,33.333333333333336,130,12.4
415,40,10,6.41,105,147,34,32,50,19.413479052823316,318,8.24
416,29,3,5.4,21,53,20,5,26,4.413602941176471,114,5.65
417,18,7,6.0,29,65,18,21,25,26.11894273127753,132,6.78
418,12,10,5.86,33,40,11,3,22,14.437768240343347,95,8.64
419,23,14,5.04,26,65,12,16,35,28.875816993464053,157,12.83
420,31,21,5.75,71,117,29,17,61,13.261224489795918,253,8.55
421,37,15,5.84,71,106,31,25,49,24.138147566718995,266,7.39
422,47,18,5.43,55,96,24,20,53,14.598247809762203,223,9.12
423,41,15,5.71,70,107,22,19,59,23.425787106446776,249,10.91
424,40,32,6.32,93,112,37,28,49,30.382022471910112,256,6.68
425,11,14,5.54,40,69,11,11,35,23.18374558303887,161,12.73
426,6,2,6.14,8,9,5,1,1,60.166666666666664,23,4.2
427,44,17,5.46,63,130,43,26,47,30.629246676514033,283,6.07
428,37,18,6.24,90,114,29,17,56,26.153047989623865,250,8.38
429,26,16,6.08,48,64,26,18,35,27.128205128205128,155,5.62
430,38,19,5.89,61,99,35,19,55,43.41613588110403,243,6.57
431,22,13,5.29,21,67,12,31,37,42.016806722689076,152,12.67
432,49,36,5.34,55,121,32,33,63,68.50693069306931,299,9.16
433,34,18,6.22,72,89,24,17,35,23.242530755711776,207,8.17
434,5,4,5.88,8,11,4,2,4,21.235294117647058,25,6.0
435,18,10,5.99,49,73,25,21,46,8.001501501501501,159,6.2
436,30,12,5.87,50,87,16,22,53,18.0327868852459,197,12.06
437,25,11,5.56,40,53,17,10,23,8.632692307692308,141,7.82
438,31,10,6.07,63,86,25,11,53,8.66694987255735,204,7.68
439,24,9,6.37,78,112,24,18,29,10.978996499416569,206,7.92
440,21,3,5.72,35,66,8,10,32,13.714285714285714,144,16.25
441,27,8,6.16,54,86,19,15,35,29.984575835475578,209,8.89
442,9,7,5.68,30,45,12,10,23,8.800796812749004,100,7.5
443,36,17,6.36,80,113,25,29,47,20.46004842615012,261,9.28
444,48,31,5.9,79,112,36,21,52,27.301295896328295,294,7.31
445,38,16,6.03,54,105,22,27,43,72.42633228840126,229,9.86
446,3,0,4.79,1,7,1,0,4,13.444444444444445,14,14.0
447,18,8,5.77,41,67,17,8,26,13.321100917431192,127,7.47
448,23,17,5.34,41,72,25,11,33,23.00607902735562,164,6.08
449,21,5,5.8,27,47,11,9,20,3.3755274261603376,97,8.73
450,37,14,6.19,74,97,34,11,45,7.616033755274262,218,6.0
451,43,15,5.27,47,94,27,24,48,20.65021156558533,222,8.0
452,5,4,5.8,9,18,3,10,11,72.05882352941177,40,13.33
453,22,19,5.26,35,70,14,21,41,12.71592775041051,187,12.21
454,52,15,6.2,100,123,31,10,37,28.716624685138537,254,7.9
455,26,11,5.97,35,64,15,15,35,21.233009708737864,144,9.6
456,20,12,5.41,31,60,13,10,29,50.637362637362635,149,10.62
457,31,14,5.72,63,115,34,18,51,23.443989071038253,244,6.62
458,27,16,5.8,48,71,31,11,30,24.274725274725274,163,4.97
459,48,20,5.78,54,68,18,10,30,57.02554744525548,181,9.72
460,39,14,5.89,61,94,29,30,46,39.94816414686825,223,7.41
461,7,3,5.43,30,75,15,15,31,6.509945750452079,136,8.6
462,25,15,5.66,52,72,24,19,42,32.43967828418231,173,7.04
463,31,7,5.73,40,81,19,13,37,38.906474820143885,172,8.63
464,26,10,6.65,73,83,21,14,34,21.06140350877193,166,7.71
465,12,3,6.17,34,53,9,13,17,36.698412698412696,95,10.22
466,37,15,5.99,64,103,23,26,38,54.724137931034484,212,8.96
467,28,12,5.91,53,83,19,13,40,18.521653543307085,183,8.89
468,21,6,5.88,42,67,27,10,35,10.521739130434783,139,5.04
469,3,0,6.95,8,13,2,3,4,54.0,22,10.0
470,15,6,4.98,14,58,16,13,32,25.456066945606693,128,7.69
471,4,1,5.38,10,28,11,10,11,12.811764705882354,54,4.55
472,1,0,7.0,8,11,3,3,4,18.77777777777778,21,5.33
473,16,8,5.49,34,90,20,31,38,12.30298719772404,178,8.7
474,16,9,6.35,33,33,10,15,24,16.75862068965517,93,8.6
475,31,19,5.83,52,78,22,12,39,25.635593220338983,198,8.45
476,42,17,5.89,79,112,34,28,50,59.25240384615385,252,7.15
477,22,13,5.76,41,83,20,10,26,9.735632183908047,162,7.6
478,26,7,6.13,88,129,27,9,40,28.765163297045103,263,8.33
479,19,12,6.01,51,97,31,30,55,17.80491329479769,208,6.35
480,28,8,5.55,51,87,14,20,42,16.4493006993007,192,12.79
481,19,8,6.38,28,53,13,23,17,32.81012658227848,110,8.15
482,29,18,5.73,71,117,35,26,47,20.33862433862434,251,6.57
483,43,28,5.73,69,98,29,27,64,21.89119170984456,261,8.83
484,20,15,5.66,34,55,17,16,39,20.026162790697676,145,8.41
485,26,17,5.63,50,81,24,12,33,19.84297520661157,170,6.92
486,36,19,5.84,64,132,30,50,58,38.00827586206896,281,9.1
487,31,20,5.49,62,116,39,16,62,20.337894736842106,286,7.0
488,33,8,5.18,29,76,12,19,39,11.344537815126051,179,14.5
489,22,12,5.73,31,69,13,19,36,19.457286432160803,152,11.54
490,21,9,5.78,32,71,13,32,29,26.21359223300971,147,11.0
491,39,21,6.18,69,85,33,17,53,26.922053231939163,210,6.27
492,40,6,5.77,38,70,22,14,28,18.685300207039337,167,7.18
493,22,8,5.7,37,80,20,23,29,24.072674418604652,164,7.45
494,41,29,5.74,86,141,33,32,74,24.167244367417677,305,9.12
495,43,11,6.02,75,137,27,37,56,62.853889943074,305,10.04
496,31,16,5.73,59,89,36,14,43,35.27951807228916,195,5.17
497,27,17,6.06,69,109,36,14,44,25.442307692307693,223,6.0
498,25,12,5.53,30,64,26,18,41,24.820224719101123,174,5.69
499,10,2,5.8,17,31,5,9,15,6.785340314136126,68,13.0
500,17,9,5.9,37,49,10,7,35,24.456521739130434,115,11.5
501,39,23,6.18,89,125,39,24,44,29.13872832369942,251,6.26
502,30,21,5.51,38,82,28,22,33,26.07900207900208,200,6.54
503,29,12,5.29,25,53,10,14,18,16.57347670250896,116,11.5
504,54,33,6.02,105,136,49,33,84,15.300434512725015,332,6.61
505,31,10,6.34,66,81,17,19,36,88.48167539267016,179,9.94
506,37,20,6.09,80,101,18,9,41,27.83875968992248,222,12.06
507,28,3,6.2,52,56,21,14,21,19.321981424148607,130,5.81
508,22,5,5.19,23,57,14,6,26,26.914141414141415,128,8.21
509,27,9,4.91,20,65,8,18,33,18.05341246290801,146,17.38
510,31,15,6.22,59,89,27,14,38,21.241187384044526,191,6.81
511,22,3,5.75,20,53,16,18,20,31.113636363636363,111,6.38
512,27,4,5.11,17,52,15,10,41,33.79017857142857,143,9.13
513,32,26,6.09,87,99,34,17,47,28.68370607028754,231,6.65
514,31,10,5.22,34,86,27,28,43,33.84375,182,6.67
515,33,4,5.99,51,80,20,17,38,8.23274695534506,174,8.15
516,35,11,6.11,84,139,33,17,52,23.053997923156803,279,7.88
517,18,7,5.08,21,62,11,12,32,12.970588235294118,154,11.73
518,12,12,5.78,27,49,16,18,33,5.291585127201565,112,6.81
519,41,10,6.51,78,91,32,33,45,18.948640483383684,213,6.38
520,42,31,5.67,68,105,24,10,57,30.64868804664723,261,10.46
521,3,1,5.63,3,7,5,1,6,10.31578947368421,23,3.8
522,31,8,5.7,48,80,20,11,33,36.87290969899666,166,8.1
523,17,11,5.54,38,61,15,8,33,17.694736842105264,134,8.67
524,3,0,6.45,8,11,3,4,6,18.285714285714285,23,6.67
525,9,10,5.7,23,41,10,13,18,54.10227272727273,89,8.9
526,13,8,6.24,25,44,6,13,26,27.374301675977655,103,16.17
527,30,21,6.09,55,87,23,28,35,50.8801261829653,222,8.0
528,22,17,5.7,61,86,33,13,43,35.1,192,5.61
529,23,14,5.87,52,87,23,22,49,16.391527599486523,192,8.35
530,4,1,6.89,7,11,2,2,2,48.166666666666664,23,9.5
531,62,34,6.04,142,176,45,30,81,30.27644386761843,433,8.51
532,16,13,5.94,44,73,18,21,29,9.057301293900185,159,8.28
533,27,8,6.32,59,80,22,14,33,5.938144329896907,169,7.41
534,20,15,5.36,37,85,21,8,36,18.576402321083172,172,8.05
535,22,17,5.07,30,65,16,20,49,6.62094395280236,164,10.19
536,19,16,5.57,31,81,9,23,41,9.247706422018348,173,18.56
537,4,2,5.6,4,9,2,1,4,21.333333333333332,22,10.0
538,30,9,5.61,54,103,34,24,44,24.404669260700388,197,5.76
539,40,24,5.91,82,120,41,20,56,73.75238095238095,280,6.49
540,6,0,5.94,6,9,5,1,3,96.33333333333333,20,3.6
541,24,17,6.43,60,85,18,22,29,35.88923076923077,176,9.17
542,1,0,5.6,4,6,2,2,3,10.666666666666666,10,5.0
543,12,5,5.57,20,38,6,19,19,23.889705882352942,83,13.5
544,25,14,6.22,69,86,23,13,41,7.443298969072165,179,7.57
545,32,11,5.75,65,95,24,18,50,27.654867256637168,210,8.58
546,24,15,6.49,45,66,18,26,28,63.020833333333336,166,7.89
547,59,20,6.07,97,147,39,27,55,49.22532894736842,305,7.56
548,36,8,5.98,57,108,19,28,45,5.605803255484784,215,11.05
549,18,2,4.78,10,34,13,4,28,2.3737166324435317,115,7.31
550,27,20,5.59,41,90,22,35,53,10.378378378378379,208,9.45
551,34,11,5.85,54,91,19,16,44,14.30615164520744,196,9.84
552,50,11,5.79,75,103,33,35,63,62.3046357615894,285,7.73
553,40,13,5.74,72,109,34,28,48,24.6566091954023,255,6.91
554,40,20,5.36,57,121,37,18,70,16.321403006442377,287,7.62
555,43,26,6.03,95,107,23,23,56,42.825311942959004,258,10.96
556,53,18,6.13,91,129,25,18,50,21.501492537313432,288,10.48
557,34,17,5.64,39,72,18,24,40,39.869127516778526,184,9.5
558,32,7,5.75,51,75,20,10,29,24.337620578778136,162,7.5
559,49,21,5.67,72,100,31,30,52,46.95047619047619,259,7.81
560,14,3,5.88,21,50,14,14,20,62.0253164556962,102,6.64
561,37,15,6.11,62,106,26,31,58,9.151878497202238,246,8.77
562,46,14,5.55,48,109,27,32,46,25.883861236802414,234,8.52
563,22,10,6.19,47,70,19,15,27,17.333333333333332,140,7.11
564,15,7,5.74,26,56,11,13,20,13.639175257731958,108,9.45
565,23,22,5.72,60,100,26,20,54,18.662968099861303,215,8.12
566,23,6,5.83,38,66,17,15,34,18.107142857142858,142,8.24
567,33,16,5.46,51,93,25,35,51,21.256211180124225,229,8.44
568,36,8,6.15,57,98,23,24,41,19.17267267267267,205,8.65
569,45,37,6.23,119,146,29,22,59,33.04746835443038,318,10.93
570,49,19,5.97,110,134,38,20,63,21.19432502149613,311,7.79
571,16,11,5.87,32,52,28,8,19,26.59776536312849,112,3.79
572,39,14,6.44,74,97,23,24,41,45.375,217,8.96
573,26,12,5.98,54,85,20,22,40,40.35942028985507,182,8.85
574,9,4,5.22,13,32,6,10,19,16.406779661016948,71,11.33
575,15,4,5.89,30,58,15,17,44,11.74123989218329,125,8.2
576,28,9,5.6,41,74,22,10,27,29.032258064516128,167,6.77
577,42,20,5.45,40,89,31,40,39,15.715608465608465,219,6.81
578,31,8,6.25,62,86,29,21,42,17.35593220338983,182,6.17
579,37,6,6.36,72,97,35,22,36,49.27298050139276,204,5.66
580,31,24,5.42,55,87,20,11,52,25.783828382838283,226,10.75
581,28,19,5.45,53,100,15,25,45,29.75830258302583,239,14.2
582,53,28,6.35,125,144,44,20,69,23.110220440881765,323,7.2
583,19,11,5.65,27,60,20,17,41,34.83127572016461,155,7.25
584,30,7,5.5,38,82,32,26,40,27.630232558139536,175,5.34
585,50,15,6.01,65,128,32,47,43,61.301886792452834,267,8.06
586,7,3,5.72,13,22,6,2,10,41.25714285714286,50,7.83
587,8,3,5.32,17,33,13,9,20,11.267605633802816,67,5.08
588,21,17,5.39,32,73,23,20,52,20.666064981949457,192,7.96
589,25,13,5.99,38,56,27,30,32,25.744897959183675,136,4.93
590,44,10,5.52,43,82,22,18,35,36.23287671232877,197,8.36
591,25,6,6.16,26,38,16,10,24,29.8978102189781,95,5.94
592,21,5,6.69,61,81,15,18,42,17.332603938730852,162,10.53
593,11,8,5.66,21,30,6,10,29,18.77777777777778,84,13.67
594,36,27,5.97,67,104,32,16,45,30.232558139534884,233,6.97
595,15,11,5.21,28,79,20,24,32,39.8406374501992,158,7.55
596,18,22,6.17,69,96,23,26,48,41.18348623853211,215,8.96
597,14,6,4.9,16,51,3,12,24,6.293447293447294,100,33.33
598,12,6,5.83,31,45,15,13,28,58.127450980392155,108,7.0
599,10,3,6.65,49,68,10,7,16,13.281065088757396,126,10.7
600,73,24,5.71,81,134,43,39,70,63.557632398753896,398,7.67
601,4,1,6.95,13,12,4,2,4,11.25,24,5.25
602,19,6,5.2,17,35,4,4,12,61.01587301587302,102,19.75
603,32,21,5.66,48,89,22,22,52,34.66375545851528,206,9.18
604,36,19,5.74,61,87,26,20,53,25.307557117750438,222,8.35
605,24,11,5.8,45,92,17,19,54,19.769491525423728,200,10.94
606,19,8,5.77,35,58,8,5,23,27.98507462686567,118,14.25
607,13,9,5.74,29,68,16,16,21,48.704402515723274,124,7.56
608,34,15,5.59,42,90,14,23,33,10.049627791563275,191,13.29
609,33,10,5.97,53,115,32,38,50,21.056135770234988,233,7.09
610,16,13,5.99,55,70,26,9,46,20.25,158,5.92
611,28,18,5.38,27,51,19,28,34,13.957816377171216,149,7.68
612,29,18,6.24,75,95,26,23,48,23.576489533011273,208,7.92
613,17,13,5.65,33,65,9,14,52,18.863325740318906,161,16.89
614,32,8,6.12,78,92,22,7,52,13.831258644536653,203,8.86
615,40,24,5.82,52,90,33,46,53,46.07462686567164,220,6.61
616,50,18,6.39,125,145,35,20,55,54.05278592375367,307,8.29
617,16,2,5.57,27,36,17,4,27,10.028436018957345,95,5.35
618,12,7,5.09,16,39,3,8,21,11.363636363636363,92,28.67
619,25,17,5.93,40,63,20,9,18,36.254901960784316,140,6.6
620,18,5,5.49,16,37,8,11,15,36.642105263157895,80,10.0
621,29,13,5.59,37,58,23,13,29,24.719402985074627,147,6.09
622,21,16,5.53,58,99,23,9,55,22.07029177718833,225,9.17
623,22,4,5.79,31,69,11,8,30,10.654377880184331,128,11.45
624,18,11,5.88,32,59,12,3,32,6.797752808988764,125,10.33
625,29,9,6.07,57,66,18,8,33,21.233333333333334,157,8.28
626,32,22,6.35,79,91,36,23,50,35.50095969289827,227,5.97
627,45,13,5.35,51,89,25,32,49,15.471933471933472,229,8.88
628,12,5,5.71,20,38,15,9,21,32.356521739130436,84,5.6
629,32,12,5.9,55,83,21,22,44,39.00280112044818,198,8.9
630,25,12,5.44,46,93,22,18,46,13.97962154294032,199,8.59
631,13,3,4.92,13,40,3,10,12,39.285714285714285,76,25.33
632,33,18,5.74,57,81,42,23,53,39.13495575221239,217,4.93
633,22,7,6.77,68,83,18,17,30,13.106796116504855,159,8.56
634,27,8,5.62,43,88,27,32,54,13.004322766570604,206,7.07
635,25,9,5.8,35,69,18,21,28,60.91160220994475,153,8.22
636,15,2,5.23,15,57,7,21,27,22.671717171717173,108,14.71
637,24,14,5.64,37,67,14,10,22,31.60816326530612,134,9.5
638,17,3,5.87,35,58,18,7,28,14.451127819548873,113,6.22
639,31,17,5.85,64,102,30,24,45,20.236133122028527,213,6.87
640,38,20,6.03,89,130,35,33,62,23.203682393555813,264,7.46
641,24,22,6.79,74,81,21,10,36,29.58490566037736,179,8.29
642,19,3,5.54,43,87,27,12,31,11.244147157190636,165,5.85
643,20,6,5.96,41,75,15,17,24,14.960106382978724,152,9.0
644,22,9,5.88,57,77,18,19,45,19.93103448275862,184,9.78
645,11,1,5.4,15,31,22,21,27,10.487903225806452,120,3.86
646,27,9,5.5,31,64,17,13,39,10.82213438735178,146,8.59
647,28,14,6.23,73,103,30,20,42,57.332344213649854,229,6.93
648,2,3,5.95,8,11,4,2,5,20.642857142857142,23,5.25
649,29,7,5.63,32,51,18,16,31,15.360501567398119,128,6.83
650,3,1,6.71,7,8,4,4,2,37.5,19,4.25
651,31,24,6.22,89,111,34,19,45,31.51260504201681,246,6.88
652,19,8,5.78,33,47,13,13,24,33.482142857142854,111,8.38
653,31,12,5.55,40,79,16,16,38,19.36842105263158,193,10.81
654,19,14,5.7,40,82,26,20,39,11.634460547504025,172,6.46
655,1,0,6.5,8,11,2,2,4,25.0,19,9.0
656,31,15,6.03,64,103,24,24,50,29.84521739130435,212,8.75
657,41,19,6.04,72,106,30,18,44,34.31375579598145,239,7.47
658,16,8,5.84,38,66,15,14,30,42.25,137,8.73
659,16,8,5.86,29,37,9,6,12,43.141304347826086,86,9.22
660,29,9,5.61,56,80,21,15,35,21.704255319148935,178,8.14
661,37,24,5.67,55,82,26,21,46,19.6,221,8.08
662,14,1,4.7,16,51,14,19,35,9.428571428571429,120,8.43
663,34,18,5.77,56,101,19,29,51,16.618925831202045,235,11.79
664,22,9,5.46,37,78,18,19,41,18.95744680851064,180,9.44
665,32,10,6.33,78,102,36,18,46,20.695364238410598,217,5.89
666,2,0,6.53,9,12,3,0,5,11.529411764705882,21,6.33
667,37,13,5.54,50,82,19,16,42,19.756052141527,187,9.58
668,24,8,6.06,39,58,15,24,26,19.468842729970326,136,8.93
669,28,19,5.87,57,105,25,22,45,25.685964912280703,212,8.28
670,5,5,5.84,15,26,8,8,17,11.889908256880734,59,7.12
671,23,10,6.06,36,53,19,15,20,25.29940119760479,110,5.58
672,28,13,5.4,34,83,15,16,42,29.297820823244553,190,12.2
673,14,7,5.5,25,59,11,12,19,27.328205128205127,117,10.36
674,29,9,5.43,40,55,12,7,30,20.32899022801303,134,11.0
675,44,14,5.58,52,107,24,33,67,10.819430814524043,258,10.42
676,27,15,5.52,47,64,23,13,37,22.29123711340206,159,6.74
677,28,17,5.52,63,102,19,20,64,11.667613636363637,249,12.47
678,22,8,5.3,31,73,21,13,39,12.982847341337907,171,8.0
679,47,11,5.61,51,111,35,42,58,32.00156494522692,266,7.03
680,38,22,5.51,68,97,42,9,50,27.552959501557634,242,5.55
681,24,9,6.52,67,83,24,10,35,16.46692607003891,169,6.67
682,23,10,7.05,84,95,21,15,34,26.22737306843267,172,8.1
683,25,10,5.78,45,83,26,19,37,37.41503267973856,180,6.42
684,17,15,5.25,27,61,23,12,38,37.12017167381974,148,6.35
685,20,14,6.01,46,64,14,20,31,40.22790697674419,143,9.86
686,30,16,5.54,50,79,22,19,41,25.208333333333332,199,8.91
687,34,14,5.58,44,78,27,9,46,21.361216730038024,188,6.67
688,13,1,5.61,21,43,6,5,10,30.581818181818182,85,14.0
689,6,5,5.94,20,38,3,11,15,7.107476635514018,67,22.33
690,1,0,6.0,10,13,2,1,4,13.066666666666666,20,9.5
691,30,12,6.26,66,81,24,9,30,14.288372093023256,166,6.88
692,33,13,6.08,50,86,23,16,43,10.948101265822785,187,8.04
693,14,5,5.59,40,66,16,12,28,68.89312977099236,130,8.0
694,31,15,5.8,44,82,25,24,34,12.371575342465754,194,6.92
695,14,7,5.25,17,46,6,16,22,26.94736842105263,100,16.0
696,59,22,6.18,126,169,44,24,63,45.16370808678501,371,7.91
697,16,6,5.26,21,65,16,28,28,19.846456692913385,130,8.06
698,6,2,6.7,9,6,4,3,3,0.0,21,5.0
699,10,3,6.34,26,27,7,1,19,5.565217391304348,63,8.86
700,35,7,5.96,45,87,20,26,33,45.97727272727273,206,9.05
701,16,3,5.3,13,49,12,23,22,24.961038961038962,103,8.17
702,38,22,5.88,53,86,28,30,35,15.616260162601627,195,6.89
703,26,11,6.3,71,112,35,19,48,6.506849315068493,218,6.0
704,20,16,4.95,18,61,14,12,36,38.825688073394495,166,10.0
705,32,8,5.6,52,78,21,13,41,34.739766081871345,178,8.24
706,35,14,5.87,70,111,35,22,44,17.789793438639126,294,6.57
707,25,13,6.06,60,82,28,15,44,47.10126582278481,184,6.29
708,25,26,5.73,52,85,21,12,45,61.531847133757964,206,9.76
709,22,9,5.78,50,90,22,20,34,13.92091388400703,200,7.82
710,29,9,5.67,38,69,22,9,36,30.46896551724138,165,6.91
711,56,9,5.87,66,105,25,15,46,19.138562091503267,236,9.04
712,10,0,5.34,17,40,13,9,17,21.942857142857143,72,5.46
713,11,17,5.57,36,60,25,16,37,17.204301075268816,149,5.76
714,23,4,6.08,43,72,29,16,29,13.986206896551725,141,4.79
715,30,19,6.01,79,107,29,19,56,35.65841584158416,246,8.24
716,21,11,6.17,34,50,17,18,32,14.958456973293769,124,7.29
717,55,29,5.88,78,107,26,28,58,22.08610086100861,266,9.96
718,37,12,6.1,67,95,21,18,42,35.6319018404908,209,9.48
719,39,31,6.13,98,132,39,40,69,53.727540500736374,307,7.69
720,34,24,5.85,92,143,31,10,59,14.79245283018868,288,9.06
721,0,1,6.24,9,13,3,1,6,13.473684210526315,24,7.0
722,10,5,5.71,19,36,8,11,22,29.752136752136753,95,10.0
723,23,16,5.56,40,80,23,23,47,24.03846153846154,181,7.48
724,8,4,5.7,26,36,8,2,25,39.6219512195122,79,9.88
725,17,5,5.68,35,78,20,19,38,6.415841584158416,170,7.9
726,18,5,5.93,32,52,16,7,20,21.17452830188679,102,6.31
727,58,18,6.02,96,124,29,14,51,30.72250639386189,283,9.48
728,48,8,5.77,59,118,25,39,50,22.6875,247,9.76
729,18,11,5.4,33,85,17,14,33,14.528070175438597,156,9.0
730,6,7,6.15,19,23,9,6,8,46.58064516129032,54,5.22
731,46,15,5.95,55,103,34,37,36,30.615942028985508,229,6.59
732,37,24,6.19,82,87,23,22,60,43.933491686460805,227,9.61
733,30,10,5.71,49,66,25,16,53,67.34841628959276,187,6.92
734,39,13,5.7,55,85,27,10,48,30.76923076923077,199,7.33
735,22,8,5.72,38,63,10,12,27,30.678260869565218,135,13.2
736,34,9,5.96,47,69,28,16,32,31.914110429447852,166,5.64
737,40,14,5.89,62,87,19,13,44,10.853211009174313,217,10.42
738,25,17,6.48,62,83,16,21,31,53.48148148148148,167,10.19
739,40,10,5.23,46,120,41,32,56,18.946188340807176,298,6.05
740,34,24,5.9,68,103,27,26,49,72.72727272727273,236,8.59
741,16,6,5.84,46,63,20,15,43,36.79693486590038,176,7.25
742,31,24,5.98,51,95,14,40,45,32.13380281690141,210,14.64
743,33,11,5.45,41,68,23,15,33,29.307042253521125,166,7.0
744,14,4,6.0,33,56,15,14,22,16.705263157894738,111,7.33
745,1,2,5.0,5,10,4,1,6,66.66666666666667,23,5.5
746,24,18,5.89,67,107,38,20,56,33.56805807622504,220,5.71
747,30,13,5.43,35,76,16,26,43,31.260115606936417,177,10.75
748,27,9,5.59,37,68,18,16,27,19.821752265861026,156,7.78
749,17,10,5.62,30,46,11,4,24,13.140625,101,9.09
750,22,9,5.85,46,65,9,6,34,10.778061224489797,138,15.22
751,22,21,6.26,69,88,23,24,50,33.99571734475375,204,8.65
752,35,15,5.99,86,117,29,21,55,33.87964338781575,262,8.41
753,26,11,5.78,43,70,12,8,38,18.964102564102564,155,12.67
754,36,12,6.17,76,90,25,13,37,114.79591836734694,204,7.68
755,36,10,5.54,31,74,22,19,30,15.949227373068434,181,7.27
756,24,10,6.75,85,96,25,13,32,25.876923076923077,185,7.2
757,19,12,5.58,46,73,19,6,39,29.112903225806452,163,7.84
758,19,4,6.04,41,67,15,31,26,19.03038674033149,143,9.0
759,34,21,6.33,71,92,36,27,46,35.13513513513514,216,5.75
760,23,8,6.38,38,56,24,20,28,26.78540772532189,122,5.0
761,35,12,5.84,69,116,30,18,62,25.48846153846154,272,8.17
762,18,4,5.42,15,61,20,34,26,22.865853658536587,130,6.25
763,19,12,5.74,28,52,9,12,19,42.785185185185185,112,12.11
764,18,4,5.21,30,99,25,25,23,5.639447236180905,165,5.96
765,24,21,5.57,53,84,17,12,44,7.37280701754386,198,11.41
766,47,22,6.39,103,136,31,29,54,39.74452554744526,282,9.03
767,22,9,5.7,42,64,25,9,33,27.18769230769231,151,5.8
768,30,5,5.62,55,113,22,18,46,17.07085561497326,212,9.5
769,45,13,6.15,71,123,32,22,48,15.918439716312056,250,7.5
770,37,12,5.72,54,105,28,16,47,37.8241308793456,217,7.75
771,33,18,5.83,61,100,19,23,48,18.970027247956402,216,11.16
772,18,9,5.33,19,60,24,13,24,20.346153846153847,129,4.96
773,18,8,5.87,34,42,6,13,25,16.01904761904762,104,17.0
774,43,21,6.09,90,124,45,27,42,43.98841059602649,273,5.71
775,21,21,5.85,65,88,24,25,62,35.31069958847737,230,8.88
776,32,13,6.05,47,76,18,9,34,15.250450450450451,169,9.39
777,38,23,5.8,66,101,19,20,50,9.768876611418047,237,11.95
778,37,24,5.71,66,97,29,25,43,27.708791208791208,239,7.62
779,30,16,6.22,73,106,35,24,45,95.51027397260275,244,6.37
780,16,8,5.55,31,61,14,17,26,30.18867924528302,124,8.71
781,37,20,6.36,110,151,30,25,38,38.98342541436464,286,9.33
782,39,3,6.02,62,124,22,14,46,4.027690371302706,225,10.14
783,23,11,6.24,56,62,24,15,34,31.801324503311257,149,6.0
784,43,11,6.15,56,83,21,23,37,19.208,185,8.67
785,23,12,5.53,35,82,15,12,32,16.13545816733068,169,10.93
786,23,6,5.88,16,43,6,25,14,50.33009708737864,112,15.5
787,24,13,5.82,58,99,27,12,43,22.648543689320388,203,7.0
788,1,3,5.32,5,8,2,1,6,0.0,21,9.5
789,25,6,5.82,42,94,25,30,30,29.154518950437318,180,6.76
790,45,29,6.19,88,105,32,31,53,35.71735537190083,257,7.88
791,26,4,5.5,43,90,29,15,31,25.68888888888889,181,5.9
792,32,16,5.81,50,90,26,16,37,22.916299559471366,179,6.85
793,28,9,6.32,60,63,26,19,41,50.160714285714285,158,5.92
794,31,21,5.52,54,99,36,31,58,37.37137330754352,235,6.44
795,32,21,5.43,71,145,34,19,63,25.157068062827225,287,8.41
796,14,2,5.62,34,82,14,9,23,8.231263383297645,158,9.5
797,46,11,5.79,70,80,19,15,50,23.176759410801964,209,10.84
798,36,12,5.4,41,102,46,41,66,31.753105590062113,263,5.37
799,28,8,5.82,52,79,22,10,29,29.610271903323262,160,7.18
800,18,9,5.51,36,52,18,7,32,33.12315270935961,129,6.72
801,13,3,5.85,32,39,15,4,22,24.5,83,5.47
802,30,16,5.68,54,92,27,8,37,13.508972267536704,195,6.67
